Count,Experiment,Run,Data,Sim,Best
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.320913146155863804e-01,8.296400445673382529e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.726580949881921512e-01,1.039536545557044472e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.352663342954604775e-01,1.124640805231601065e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.692469168197322238e-01,1.028879278851423246e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.987667278929415859e-01,9.091050302565419072e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.926003673576488218e-01,9.438626479180628470e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.033586985043294715e-01,1.007290226263866523e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.996851220152190964e-01,1.221377761642454679e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.057202833901862205e-01,1.299258727197734054e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.824717921805299792e-01,1.402255323710936419e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.462608239307269575e-01,1.557195339273496071e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.706638677512464564e-01,1.746973664398490944e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.168722120178429580e-01,1.716890359895245910e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.886381527158227156e-01,1.737763837121393817e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.824717921805299792e-01,1.963446283689820326e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.738126475990553810e-01,1.916344593264315554e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.277355024927839366e-01,1.904390686715380365e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.955917082130673501e-01,2.054699212614274906e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.102860141695093499e-01,2.176550552529950000e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.995276830228287279e-01,2.224690462511473288e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.659406979795329029e-01,2.354232409634880729e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.005772763054316288e-01,2.559521607574878344e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.982156914195748243e-01,2.666051976759785114e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.470217790606140995e-01,2.748733690440430255e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.447913933350826854e-01,2.908927039539622172e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.089740225662555018e-01,2.970001825804235995e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.553135659931776158e-01,2.913015491926720379e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.934925216478613264e-01,2.879895466918290792e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.904749409603777921e-01,2.846383706801598468e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.357386512726320271e-01,2.966238619785607766e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.829703489897663959e-01,3.032528022355402975e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.002886381527158699e-01,3.084869704592936301e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.996326423510890846e-01,3.217763578533163193e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.188139595906586132e-01,3.296752166786249827e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.914982944109159368e-01,3.271114153439211303e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.213067436368407526e-01,3.336686369992533097e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.007084754657569636e-01,3.303570984022495827e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.618472841773811566e-01,3.367224594305663898e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.140645499868800816e-01,3.578405540145775388e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.337706638677513382e-01,3.606700214461484033e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.220939385987928727e-01,3.533139273959213789e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.189451587509840036e-01,3.487178456245589309e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.277355024927839366e-01,3.393476040011619843e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.622408816583572722e-01,3.404606018719706362e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.104172133298347402e-01,3.466912732413005571e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.509577538703751998e-01,3.497492708185094279e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.441353975334559001e-01,3.706896942273272266e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.811335607452113750e-01,3.766712859743486796e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.021254263972712240e-01,3.776031858067593894e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.313828391498295556e-01,3.866239064526643121e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.109157701390711570e-01,3.970982314516079414e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.025190238782472840e-01,3.937991968164545331e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.065861978483337191e-01,3.918570770132255854e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.611912883757543713e-01,3.936171880777649679e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.836263447913934588e-01,3.967381559096730403e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.647336657045393560e-01,3.984336366536188612e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.016006297559694960e-01,4.057472601307260951e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.555497244817633629e-01,4.121859467970099278e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.288900551036474718e-01,4.141436008495202326e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.446601941747573505e-01,4.120575081009412166e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.963526633429544921e-01,4.125106579804439511e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.060614012070322687e-01,4.180855177406405665e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.778535817370767824e-01,4.207679794382265248e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.341380215166624201e-01,4.172740531808543096e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.122277617423247276e-01,4.202362628662444366e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.834951456310678464e-01,4.254808334691007610e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.267908685384413925e-01,4.241281143321687375e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.382051954867488552e-01,4.379538504296779933e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.368932038834952292e-01,4.465227250492877498e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.577538703752297433e-01,4.538953941484942245e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.266596693781160576e-01,4.654457937295271575e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.061926003673576591e-01,4.600423636065373856e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.724481763316714655e-01,4.597571087320009298e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.425347677774862931e-01,4.637530821176212847e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.715297822093939550e-01,4.696460060521651658e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.372868013644713447e-01,4.745002934244465509e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.093151403831015500e-01,4.797692769369894528e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.284702177906061005e-01,5.026378957413574211e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.943584361060088250e-01,5.082273994805134310e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.527420624508001534e-01,5.116250759720497587e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.856992915245342268e-01,5.057506308976666975e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.087903437418000996e-01,5.022017610348099570e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.582786670165311937e-01,4.903925377639745675e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.846496982419313260e-01,4.851985447941626894e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.290212542639728066e-01,4.852696551528492552e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.216478614536868008e-01,4.903146077966573091e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.893728680136448794e-01,5.071429878084654508e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.901600629755969996e-01,5.134519216971672462e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.656258199947518883e-01,4.974976346970410579e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.060351613749672905e-01,4.920528724650711783e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.091839412227762152e-01,5.044087253467580689e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.196798740488061119e-01,5.133683980514185397e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.519811073209130670e-01,5.047871153941957401e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.681186040409340277e-01,4.930799918156933970e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.005247966413015615e-01,4.930621901718205136e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.538178955654683655e-01,4.991754366722291891e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.912096562581999004e-01,5.074857163031404328e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.279454211493046500e-01,5.211319346837145483e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.069535554972447455e-01,5.246051889731753182e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.321437942797166976e-01,5.218796620969805566e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.041983731304119365e-01,5.308757296772651513e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.915770139071109268e-01,5.513235540571030935e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.627131986355287108e-01,5.602607810412773004e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.843872999212806008e-01,5.382444593559682078e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.689057990028864809e-01,5.297963364473700087e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.344004198373131453e-01,5.253071308251501259e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.018367882445551320e-01,5.234034872560920926e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.110207294673314582e-01,5.301853245427762262e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.080031487798479795e-01,5.290204600835360926e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.471267383888744562e-01,5.324236009187087726e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.862240881658356773e-01,5.380665351254017015e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.708475465757018030e-01,5.553985962391310149e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.057465232222515317e-01,5.735714365509941848e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.166622933613225221e-01,5.708928967308110058e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.490947257937548676e-01,5.492290814183163894e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.452637103122540685e-01,5.629446963686336458e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.303070060351613435e-01,5.756957195074846600e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.087903437418000996e-01,5.687719583601013040e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.531356599317766021e-01,5.737771444582683289e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.662555759643139730e-01,5.901556727654773127e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.392023091052216888e-01,6.091222537252884983e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.054785273589219585e-01,5.104680862835433430e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.822545767273033079e-01,3.096380292519070321e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.526109497390105985e-01,1.601098585696077992e-01,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.219833574142034804e-02,8.474065252840987106e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.796584272477355984e-02,2.693515163739133855e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.417260417271421102e-02,2.885072941922662074e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.363133233159287999e-02,4.762918371397331652e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.035568520554619620e-02,5.886333434766109762e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.507616912931982300e-02,7.296666432764527255e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.191141953547249221e-02,5.747230729644925429e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.955709767736283577e-02,5.601054730822865868e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.955709767736283577e-02,6.270118017982531655e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.113059231862085940e-02,6.955244960795980980e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.876147020106827934e-02,6.219562544218242006e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.428942180869088752e-02,5.637747170730274260e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.336809654075373527e-02,6.349802103927899843e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.217761537820030215e-02,6.896238721511073477e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-8.620972149982900415e-03,5.774946871029590367e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.336217643697659913e-02,2.465992865635555781e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.928498173085806316e-02,2.886586475610156133e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.481885344225780748e-02,5.266507417129707991e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.073869868425064100e-02,5.123216086536055980e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.487874228619037946e-03,4.313508399296604040e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.757986919418047411e-02,4.285300689267764612e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.401730586218596225e-02,4.128879117768734230e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.147443731661188127e-03,3.027508421273103489e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.645223692744883720e-03,2.139988925371067233e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.046362268585705572e-02,7.761038680340287196e-03,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.493863113012308674e-02,7.734150558099208740e-03,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.415484386138267076e-02,3.977248626662296949e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.831264777465350019e-03,4.526206593664986594e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-5.968871557278238038e-02,-1.250625665422392882e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.902174594001877619e-02,-2.253194237113877868e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.956597783302862326e-02,2.717870707681810383e-02,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-9.825275893072135669e-02,2.587226906289548378e-03,3.697565419996687979e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.112467221484358448e-02,-4.824288827546200503e-02,3.697565419996687979e+02
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.188139595906584745e-02,8.270192963111574862e-04,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.473891367095253480e-02,4.350682648547109926e-03,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.577538703752261351e-03,1.081731775076583135e-02,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,8.541065337181834305e-02,1.919702473704310366e-02,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.079769089477826405e-01,3.588856368270509217e-02,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.193912358960903669e-01,5.833251218991748061e-02,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.684597218577800481e-01,7.437928849846921209e-02,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.535030175806873232e-01,8.209570553407088966e-02,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.915507740750459487e-01,9.267330158838206489e-02,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.284177381264760331e-01,1.044821855484486667e-01,1.635152375973866583e+03
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.550511676725269461e-01,1.158764947884192847e-01,1.635152375973866583e+03
